0.03295556455850601,0.0028323703445494175,0.2389998584985733,0.007675057742744684
0.015962790697813034,-0.01692606508731842,0.23022408783435822,0.03329985961318016
0.015761075541377068,0.020997541025280952,0.2420956790447235,-0.019748691469430923
0.0139706926420331,0.011105471290647984,0.2267647087574005,0.03738491237163544
0.013038660399615765,-0.002046594861894846,0.23232901096343994,0.04027010127902031
0.011303380131721497,0.008849113248288631,0.24112947285175323,0.04100373759865761
0.010952110402286053,0.0222462248057127,0.22678431868553162,-0.01616237498819828
0.010871605947613716,-0.008580039255321026,0.2468644231557846,0.0384027473628521
0.01029247883707285,0.004719939082860947,0.2508598864078522,-0.024280134588479996
0.00999566912651062,-0.01859184354543686,0.24936062097549438,0.033461276441812515
0.009726427495479584,0.0018869548803195357,0.23902146518230438,-0.026936933398246765
0.009720670990645885,-0.0005181154701858759,0.21565234661102295,0.03074454329907894
0.009046517312526703,0.0033190103713423014,0.25150731205940247,0.03821044787764549
0.008763164281845093,0.02632603421807289,0.254842609167099,-0.009277228266000748
0.00873445812612772,0.032351553440093994,0.23654688894748688,-0.00713059538975358
0.008513445034623146,0.020448260009288788,0.2386186271905899,0.035624612122774124
0.008306827396154404,-0.010815544985234737,0.21445797383785248,0.027317576110363007
0.00821058638393879,0.01096694078296423,0.2586539089679718,-0.018511250615119934
0.008101901970803738,0.011584589257836342,0.22438117861747742,-0.021030638366937637
0.007595082279294729,-0.008229328319430351,0.24313142895698547,-0.023407205939292908
0.007149706594645977,0.009004013612866402,0.21276074647903442,0.027892129495739937
0.006512894295156002,0.006992384325712919,0.22888688743114471,-0.02715958096086979
0.006478132214397192,-0.00047699728747829795,0.22911815345287323,-0.025244809687137604
0.006471922621130943,0.024349717423319817,0.22719715535640717,0.03083767741918564
0.00639730878174305,-0.007307190913707018,0.2313505858182907,-0.0229557566344738
0.006198113318532705,0.0339866578578949,0.24577082693576813,-0.010801569558680058
0.006127971690148115,0.029258228838443756,0.22271734476089478,-0.008477915078401566
0.0059805382043123245,-0.005102489609271288,0.2609345316886902,0.03109358623623848
0.005951525177806616,0.02116386778652668,0.2620583474636078,-0.010634571313858032
0.005938095506280661,-0.018177658319473267,0.21619009971618652,0.02168535627424717
0.005902559496462345,0.0328667014837265,0.22853058576583862,-0.011464066803455353
0.005862251855432987,-0.017278529703617096,0.25841769576072693,0.02667452022433281
0.005801416467875242,-0.00781490933150053,0.2160653918981552,0.03730890154838562
0.005777914077043533,0.008773491717875004,0.2579183280467987,0.03447166085243225
0.00567159429192543,-0.011442545801401138,0.26118555665016174,0.029687609523534775
0.0055590104311704636,-0.024830613285303116,0.24749986827373505,0.024565326049923897
0.005417899694293737,0.011263365857303143,0.2643572688102722,-0.012524941936135292
0.005343021359294653,0.01899304799735546,0.2163914442062378,0.02710932306945324
0.005328408442437649,0.03310206159949303,0.2275862991809845,-0.0002711511333473027
0.0053277588449418545,-0.004167208913713694,0.2588602304458618,-0.018507210537791252
0.005268909968435764,0.0215142909437418,0.21438932418823242,-0.005346331745386124
0.005090591963380575,0.02767174318432808,0.23315083980560303,0.029054218903183937
0.005079030524939299,0.03379359468817711,0.23236122727394104,-0.01764419488608837
0.04849151894450188,-0.34966015815734863,-0.09998872131109238,-0.021054983139038086
0.03516372665762901,-0.4614814817905426,-0.05734878405928612,0.026859765872359276
0.03459189459681511,-0.362510621547699,-0.05368300899863243,-0.03398868814110756
0.031670670956373215,-0.3587530553340912,0.14467072486877441,-0.018944263458251953
0.02697099931538105,-0.38378259539604187,0.16653093695640564,-0.01852305792272091
0.0266601350158453,-0.37542620301246643,-0.020331213250756264,-0.04286378622055054
